id_item,price,info,fullname,gb_link,gb_info
29220,"50ml / 185,000","아시안 포멜로의 밝은 시트러스 향과 주니퍼 베리의 크리스피한 향의 동양적인 조합이, 카슈미르 샤프론의 향으로 스며들고, 하트노트에서는 블랙 바이올렛이 크리스탈 로즈의 섬세한 투명함으로 어둡고 건조한 레더 어코드에 녹아 든다. 그리고, 마지막의 베이스 노트에서는 라즈베리에 따뜻함과 하모니를 선사하면서 부드러운 베티버로 마무리한다",바이레도 블랙 샤프란,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29485&TipSeq=37133,[2015.02.11] 2화 Ⅱ. 내 남자의 후각+청각 공략법!
28456,"75ml / 27,000원",피부와 가까운 성분이 손상된 피부를 개선시켜 72시간 촉촉함을 유지시켜주는 저자극 고보습 크림,피지오겔 피지오겔 크림,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29438&TipSeq=36841,[2013.10.23] 30화 Ⅴ. 수분 리필 메이크업
28296,40개 / 4300원,유기농 100% 순면 커버 사용으로 피부 자극이 적으며 자연직물 패턴의 사용으로 통기성이 좋아 편안한 팬티라이너,유한킴벌리 좋은느낌 팬티라이너 오가닉 코튼커버,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29428&TipSeq=36772,[2013.07.10] 20화 Ⅱ. 뷰티 IN (2) 여성 위생용품
27143,"400ml / 45,000원",보습 효과와 진정 효과가 뛰어난 제품으로 미세한 거품이 일어나지만 100% 식물성 거품으로 민감성 피부에게도 적합합니다. 클렌징 후에 피부 정돈을 해주는데 매우 좋습니다.,멜비타 클렌징 미셀라 워터,,
31906,"18g / 29,000","피부의 모공, 요철, 잔주름, 건조한 부분 등을 빈틈없이 메워주고 피부 톤을 한층 밝게 표현해주어 매끈하고 화사한 피부 연출",반트 36.5 아쿠아 빔업 페이스밤,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=31917&TipSeq=49388,[2016.11.30] 40화 Ⅰ.모델 리얼웨이 뷰티
31750,"2.70g / 30,000",따뜻한 레몬빛 코렉터를 눈두덩이에 발라주어 칙칙함과 붉은 혈색을 감추세요. 순식간에 생기 있고 밝은 눈매를 연출해줄 거예요.,베네피트 레몬 에이드 아이 코렉터,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=31762&TipSeq=48324,[2016.10.12] 33화 Ⅱ. 또 오해영의 러블리 서현진 메이크업은?
27059,"3.2g / 58,000",봄의 기운에 둘러싸인 듯한 2개의 컬러를 겹쳐 바르는 것으로 각각의 색이 가진 아름다움과 투명함을 이끌어내는 치크.,RMK 스프링클링 치크 (01 핑크),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29363&TipSeq=36256,[2012.02.15] 2화 Ⅰ. For 20대 - 성형 셀카 메이크업
26974,"400ml / 61,000","아몬드, 곡물 추출물, 효모추출물, 꿀 성분 함유",랑콤 토닉 꽁포르 스킨,,
26260,"75ml / 87,600","손 전용 핸드 크림으로 손에 끼는 ""뷰티 글로브""처럼 촉촉하고 고운 손으로 가꾸어 주는 제품입니다. 가볍지만 부드러우며, 오일 잔류감 없이 피부에 잘 흡수됩니다.",겔랑 수퍼아쿠아 핸드 크림 SPF 15,,
29219,"100ml / 178,000",아침이슬 맺힌 프로방스 로즈 정원의 산책을 떠올리는 상쾌하며 부드러운 로즈향,아닉 구딸 로즈 스플랑디드,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29485&TipSeq=37133,[2015.02.11] 2화 Ⅱ. 내 남자의 후각+청각 공략법!
28295,69개 / 7500원,100% 국내산 한약재를 사용하여 냄새 걱정없이 편안하며 100% 천연 순면 커버로 피부 자극이 적은 팬티라이너,유한킴벌리 좋은느낌 팬티라이너 한초랑,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29428&TipSeq=36772,[2013.07.10] 20화 Ⅱ. 뷰티 IN (2) 여성 위생용품
28455,"14,000원",실제보다 속눈썹을 많이 늘려주면서 부담은 전혀 없이 사용할 수 있는 아이래쉬,피카소브러쉬 아이미 속눈썹 (no. 36),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29438&TipSeq=36841,[2013.10.23] 30화 Ⅴ. 수분 리필 메이크업
26973,"250ml / 26,000","비타민C, 비타민E, 스위트 아몬드 오일 등 함유. 피부를 촉촉하게 정돈해주는 수분 토너",키엘 울트라 훼이셜 토너,,
31542,"50ml / 155,000",중력에 맞서 피부 탄력을 끌어올리는 랑콤 최초의 반중력 탄력 테크놀로지 기술로 보다 어려보이는 탄력 광채 피부를 완성하세요,랑콤 레네르지 멀티 리프트 크림,,
26251,"30ml / 92,000",빛과 아름다움으로 응축된 신비의 묘약. 비밀을 간직한 포뮬러는 다채로운 색상으로 섬세하게 빛나는 장미빛 펄을 다량으로 포함하고 있습니다. 이 펄 구슬이 피부에 닿으면 부드럽게 녹아들고 수분을 가득 머금은 차갑고 투명 한 젤과 결합해 마술 같은 보정력을 지닌 베이스로 바뀝니다. 메이크업과 스킨케어 기능을 함께 해주어 건강하고 생기 있게 빛나는 피부로 보이게 합니다.,겔랑 메테오리트 펄 라이트 디퓨징 프라이머,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29377&TipSeq=36419,[2012.05.23] 16화 Ⅳ. 셀프 모공 케어 - 모공 베이스 & 모공 케어 아이디어 제품들
29218,"100ml / 212,000",달콤하고 머스키하면서도 발랄한 향기. 장난기 있고 매력적이며 거부할 수 없이 사랑스러운 동시에 도전적이고도 상큼한 향. 키스하고 싶은 향기.,아닉 구딸 쁘띠뜨 쉐리,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29485&TipSeq=37133,[2015.02.11] 2화 Ⅱ. 내 남자의 후각+청각 공략법!
31749,"30ml / 62,000","3가지 시너지 효과를 지닌 '철벽 UV' - 강력한 자외선 차단, 주름 개선, 화사한 피부톤 자외선 차단은 물론, 항산화 효과와 주름을 개선하는 스킨케어 효과까지 갖춘 가볍고 부드러운 자외선 차단제 * 자외선 차단 / 주름개선 기능성",에스티로더 크레센트 화이트 UV,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=31762&TipSeq=48324,[2016.10.12] 33화 Ⅱ. 또 오해영의 러블리 서현진 메이크업은?
27058,"2g / 36,000","때로는 또렷한 선을, 때로는 섬세한 표현을, 원하는 그 어떤 것도 연출할 수 있는 콜 펜슬 아이 라이너.",겔랑 콜 펜슬 아이라이너 (02 브라운),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29363&TipSeq=36256,[2012.02.15] 2화 Ⅰ. For 20대 - 성형 셀카 메이크업
28454,"6ml / 56,000원","울트라-샤이니 젤 속의 컬러 입자들이 깊고 반짝이는 컬러를 선사하며, 끈적임 없이 입술을 감싸주며 영양, 보습, 진정, 보호 작용 등 뛰어난 스킨케어 효과를 주는 립 글로스",시슬리 휘또 립 글로스 (9호),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29438&TipSeq=36842,[2013.10.23] 30화 Ⅵ. 윤기 리필 메이크업
27142,"4.5g / 28,000",립케어와 동시에 숨어있는 입술색을 찾아주는 립 케어 틴트 밤.,뮬 립 케어 틴트,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29364&TipSeq=36291,[2012.02.22] 3화 Ⅴ. 정샘물의 애프터 샤워 메이크업
31905,"125ml / 25,000",끈적임 없는 건강한 피부보습,바이오 오일 바이오 오일,,
28886,"1.25g / 27,300",부드러우면서 단단한 텍스쳐 하이피그먼트가 오래 유지됩니다. 샤프너 내장,입생로랑 데신 두 리가드 롱 래스팅 아이 펜슬 (no.2 레더 브라운),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29467&TipSeq=37018,[2014.08.27] 20화 Ⅱ. 초간단 K-Beauty 수정 메이크업
32664,5g / 85000,실크 드레스처럼 눈가에 발리는 부드러운 텍스처의 섀도 팔레트,입생로랑 꾸뛰르 팔레트 9호,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32678&TipSeq=52454,[2017.08.16] 23화 Ⅱ. 옐로우 & 핑크 M.U
31904,"200ml / 38,000",유기농 장미 꽃잎을 고스란히 담은 멜비타 No.1 오가닉 플로럴 워터,멜비타 다마스크 로즈 플로랄 워터,,
28294,40개 / 4800원,공기가 통하는 660개의 에어홀로 상쾌하고 스카이블루존으로 자유롭게 움직여도 뒤틀리지 않는 팬티라이너,유한킴벌리 애니데이 팬티라이너 에어홀,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29428&TipSeq=36772,[2013.07.10] 20화 Ⅱ. 뷰티 IN (2) 여성 위생용품
31748,"5g / 19,800","자연스러운 장미빛 입술, 촉촉한 입가",아이소이 립 트리트먼트 밤,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=31762&TipSeq=48322,[2016.10.12] 33화 Ⅰ.아이유's 드라마 속 메이크업은?
28885,미정 / 미정,Brand : 어퓨(APIEU),어퓨 써클 아이 메이커 (1호),http://getitbeauty.m.tving.com/VOD/SELFView/35832,겟잇뷰티 SELF < 눈빛으로 어필하는 합격 100% 면접 메이크업 >
29217,"14g / 5,000","일시적 셀룰라이트 감소에 도움이 되며, 바디 표면을 부드럽고 매끄럽게 도와주고 따뜻한 느낌과 함께 피부 속 깊숙이 영양성분이 침투하여 안쪽부터 아름답게 가꿔주는 주름개선 기능성 다이어트 패치",로얄스킨 핫-바디 핏 슬림 패치,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29485&TipSeq=37132,[2015.02.11] 2화 Ⅰ. 내 남자의 촉각 공략법! 터치를 부르는 시크릿
28453,"19,000원",아티스트가 메이크업을 핸들링 해주듯 쉽고 간단하게 셀프 광볼륨 메이크업을 완성해주는 브러시,키스바이우 아티스트 핸들링 브러시,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29438&TipSeq=36842,[2013.10.23] 30화 Ⅵ. 윤기 리필 메이크업
28293,14ml / 20000원,300 여종의 컬러로 자연의 신비로운 빛 그대로 다양한 컬러가 구성,반디 네일컬러,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29428&TipSeq=36776,[2013.07.10] 20화 Ⅵ. 뷰티 OUT (4) 프리즘 페디큐어
28884,미정 / 미정,Brand : 어퓨(APIEU),어퓨 하이 스트레칭 마스카라 (롱롱 래쉬),http://getitbeauty.m.tving.com/VOD/SELFView/35832,겟잇뷰티 SELF < 눈빛으로 어필하는 합격 100% 면접 메이크업 >
32128,150ml / 49000,아시아 성분이 더해진 8가지 오일로 피부에 생명력까지 더하는 프리미엄 클렌징 오일,슈에무라 얼티메이트 클렌징 오일,,
32663,1.2g / 4000,자연스러운 음영감을 표현하거나 베이스 컬러로 사용하기에 적합한 섀도우,아리따움 모노아이즈 로즈페탈,,
28883,미정 / 미정,Brand : 어퓨(APIEU),어퓨 하이 스트레칭 마스카라 (컬링 래쉬),http://getitbeauty.m.tving.com/VOD/SELFView/35832,겟잇뷰티 SELF < 눈빛으로 어필하는 합격 100% 면접 메이크업 >
31541,"400ml / 109,000",본연의 모양으로 되돌아가려는 유니크한 '반동 폴리머' 성분인 NEW 메모리 텍스처로 더욱 탄탄해진 반중력 피부 탄력,랑콤 레네르지 멀티리프트 메모리 쉐이프 젤 인 로션,,
31747,"5g / 32,000",민감한 눈가도 안심! ALL 천연유래 아이섀도우~,아이소이 네추럴 아이즈 어반 브라운 섀도,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=31762&TipSeq=48322,[2016.10.12] 33화 Ⅰ.아이유's 드라마 속 메이크업은?
27141,"9g / 38,000",반투명 블랙 색상이 부담없이 자연스럽게 속눈썹을 올려주고 아이브로우 결까지 자연스럽게 살려주는 반투명 픽스 마스카라.,뮬 반투명 픽스 마스카라,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29364&TipSeq=36291,[2012.02.22] 3화 Ⅴ. 정샘물의 애프터 샤워 메이크업
31903,"29,473","립스틱처럼 선명한 발색, 벨벳같이 부드러운 텍스처가 가볍게 밀착되는 매트 피니시의 오토 타입 립 펜슬",맥 벨벳티즈 립 펜슬 #프롤릭,,
32662,2g / 3500,"달달하고 부드럽게 녹아드는 트렌디컬러, 래디언트 오키드 섀도우",에뛰드하우스 룩 앳 마이 아이즈 카페 - PP503 타로 밀크티,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32678&TipSeq=52454,[2017.08.16] 23화 Ⅱ. 옐로우 & 핑크 M.U
28882,미정 / 미정,Brand : 어퓨(APIEU),어퓨 슬림-핏 펜슬 젤 라이너 (카카오 브라운),http://getitbeauty.m.tving.com/VOD/SELFView/35832,겟잇뷰티 SELF < 눈빛으로 어필하는 합격 100% 면접 메이크업 >
32548,"13g / 60,000","앰플처럼 촉촉하게 스며들어, 부드러운 발림성과 커버력으로 오랜시간 화사함을 연출해주는 쿠션",로하셀 플로리스 앰플쿠션 #PK21,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32556&TipSeq=52011,[2017.07.05] 20화 Ⅲ. 신애's 스피드 메이크업
27140,"19g / 52,000",고급스러운 입체감과 깔끔한 T존 유지의 비밀을 담은 멀티 팩트 & 블러셔.,뮬 롱래스팅 디자이너 팩트,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29364&TipSeq=36291,[2012.02.22] 3화 Ⅴ. 정샘물의 애프터 샤워 메이크업
32127,200ml / 29000,"무농약 재배 허브 추출물과 올리브 오일, 쉐어버터가 함유되었고, 피부 부담없이 메이크업은 물론 피부 노폐물을 깔끔하게 세정하며 세안 후 피부 촉촉함을 남겨주는 클렌징 오일",비욘드 피토가닉 클렌징 오일,,
32547,"14g / 52,000",피부톤에 맞춰 개발된 5종의 아이섀도우 & 2종의 치크 팔레트,"스틸라 퍼펙트미, 퍼펙트휴 아이&치크 팔레트",http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32556&TipSeq=52009,[2017.07.05] 20화 Ⅰ. 겟뷰 스피드 극장 세영 & 나래
32661,51g / 38000,롱래스팅 메이크업을 완성해주는 뮬 페이스 코렉팅 팔레트,브이디엘 뮬 페이스 코렉팅 팔레트,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32678&TipSeq=52454,[2017.08.16] 23화 Ⅱ. 옐로우 & 핑크 M.U
29216,"10g / 12,000",상큼한 체리의 향과 색감이 입술에 자연스럽게 물드는 말랑말랑 젤리 립밤으로 자연스러운 발색과 언제나 촉촉한 효과를 주며 식물성오일과 쉐어버터 성분으로 입술을 촉촉하게 가꾸어주는 립 케어 제품,데메테르 퍼퓸 립밤,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29485&TipSeq=37132,[2015.02.11] 2화 Ⅰ. 내 남자의 촉각 공략법! 터치를 부르는 시크릿
32126,230ml / 18000,블랙헤드부터 각질까지 민감한 피부도 가볍게 클렌징할 수 있는 오일,시세이도 티스 딥 오프 오일 N,,
28881,미정 / 미정,Brand : 어퓨(APIEU),어퓨 스키니 브로우카라 (라이트 브라운),http://getitbeauty.m.tving.com/VOD/SELFView/35832,겟잇뷰티 SELF < 눈빛으로 어필하는 합격 100% 면접 메이크업 >
27139,"6g / 40,000","아이라인에 맞추어 부드럽게 밀착되는 젤 아이라이너가 세련되고 깔끔한 스타일로 아이라인을 그려주며, 세가지 색상을 자유자재로 사용하여 원하는 아이라인을 그려주는 아이라이너.",오휘 아이라이너 트리플,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29364&TipSeq=36291,[2012.02.22] 3화 Ⅴ. 정샘물의 애프터 샤워 메이크업
28729,"50ml / 35,000",수분 부족 피부를 위한 진정 기능 강화 수분크림,Dr.G 아쿠아시스 워터 수딩 젤 크림,http://getitbeauty.m.tving.com/VOD/SELFView/35827,겟잇뷰티 SELF < TOP 여배우 김지원의 스페셜 썸머케어 TIP >
28292,250ml / 40000원,집중적인 영양공급과 보호를 위한 트리트먼트 마스크,록시땅 아로마 리페어 헤어 마스크,,
31530,"12g / 55,000",무겁거나 두껍지 않은 독특한 제형으로 가볍게 발리며 해조류의 풍부한 미네랄과 비타민 C 유도체가 결합된 마린-브라이트 포뮬라가 피부를 더욱 투명하고 촉촉하게 가꿔주고 끈적임 없이 보송하게 마무리되는 쿠션 컴팩트,맥 라이트풀 C 퀵 피니시 컴팩트,,
31902,"100ml / 200,000",싱그러운 여름날을 담은 오리엔탈 플로랄 계열의 향수,에스티로더 AERIN Beauty Gardenia Rattan Eau de Parfum Spray,,
32546,"15g / 47,000",매끈한 수분 윤기를 피부에 밀착시켜 촉촉하고 결점없는 수분 볼륨 피부로 연출해주는 쿠션 파운데이션,헤라 유브이 미스트 쿠션 커버 #C23,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32556&TipSeq=52009,[2017.07.05] 20화 Ⅰ. 겟뷰 스피드 극장 세영 & 나래
28880,"2.9g / 6,000",진하게 우려내어 달콤 쌉쌀한 홍차라떼 브라운 섀도우,미카 아이 섀도우 (진한 홍차라떼),http://getitbeauty.m.tving.com/VOD/SELFView/35832,겟잇뷰티 SELF < 눈빛으로 어필하는 합격 100% 면접 메이크업 >
31899,"9g / 12,000","베이스젤, 탑젤 필요없이 컬러젤 만으로도 젤네일이 완성되는 아주 혁신적인 제품",데싱디바 매직원스텝젤 #046 - 온 더 프린지,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=31896&TipSeq=49262,[2016.11.23] 39화 Ⅰ.하운즈 투스 체크 네일
27138,"150ml / 38,000",어떤 메이크업도 한번에 클렌징 되고 촉촉하게 마무리되는 클렌징 오일.,뮬 더 모이스처 클렌징 오일,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29364&TipSeq=36291,[2012.02.22] 3화 Ⅴ. 정샘물의 애프터 샤워 메이크업
28728,"40ml / 25,000원",수분 순환을 촉진하는 수분 부스팅 토너,Dr.G 아쿠아시스 모이스처 토너,http://getitbeauty.m.tving.com/VOD/SELFView/35827,겟잇뷰티 SELF < TOP 여배우 김지원의 스페셜 썸머케어 TIP >
29215,"10g / 96,000",시어버터를 비롯한 보습성분이 풍부해 부드럽게 발리는 스틱타입 선 밤으로 UV뿐만 아니라 담배연기나 매연으로부터 피부를 보호하는 황산화 성분이 들어있음.,라 프레리 울트라 프로텍션 스틱 아이&립&노우즈 SPF 40,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29485&TipSeq=37132,[2015.02.11] 2화 Ⅰ. 내 남자의 촉각 공략법! 터치를 부르는 시크릿
32660,6.5g / 18000,오렌지 블룸 4컬러 아이섀도 팔레트,미미박스 샤이니 이지 글램3 #03 오렌지 블룸,,
28291,225g / 31000원,"멘솔이 두피를 자극하여 모발이 충분히 자라게 도와주며, 부드러운 모발과 빛나는 윤기를 제공하는 헤어 트리트먼트",LUSH[러쉬] 루츠,,
32125,11.9g / 19800,2016 파리 s/s 런웨이 컬렉션의 트렌드 컬러인 파스텔 컬러들의 조합으로 이루어진 섀도우 팔레트,루나 런웨이 시티 컬렉션 파리 아이팔레트,,
31529,"14g / 75,000","강력한 커버력의 꾸뛰르 잉크 쿠션, 르 쿠션 엉크르 드 뽀 잉크처럼 강력한 커버력과 탁월한 지속력의 쿠션 파운데이션으로, 덧발라도 뭉치거나 모공에 끼지 않고 오랫동안 강력한 커버력을 선사합니다.",입생로랑 르 쿠션 엉크르 드 뽀,,
32545,"3.5ml / 36,000",#같은 컬러 다른 느낌 다양한 매력을 선사하는 오일 틴트,로하셀 팝 드롭 샤인틴트 #피치드롭,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32556&TipSeq=52009,[2017.07.05] 20화 Ⅰ. 겟뷰 스피드 극장 세영 & 나래
27137,"7g / 12,000",속눈썹 풀로 유명한 제품으로 클리어 화이트(투명)와 다크 톤(블랙)이 있으며 다른 속눈썹 제품과는 다르게 빠르고 지속력이 좋은 제품,듀오 아이래쉬 어드히시브,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29321&TipSeq=36284,[2011.03.16] 7화 Ⅵ. 속눈썹 연장술
32543,"6g / 35,000",한 올 한 올 뭉침 없이 속눈썹의 결을 정교하게 살려주는 마스카라,피카소브러쉬 익스트림 래쉬 롱앤컬 에센스 마스카라 #브라운,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32556&TipSeq=52009,[2017.07.05] 20화 Ⅰ. 겟뷰 스피드 극장 세영 & 나래
27619,"148ml / 42,000원",- 트리플 옥시젼 인스턴트 에너자이징 클렌징 폼은 생기 없는 안색에 새 기운을 북돋아줄 산소와 최적의 형태의 비타민C를 함유하고 있는 유일하게 리퀴드에서 거품 타입으로 바뀌는 세안제입니다.,블리스 트리플 옥시전 인스턴트 에너자이징 클렌징 폼,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29390&TipSeq=36512,[2012.08.22] 29화 Ⅶ. 신제품의 트렌드 & 에디터의 선택
28879,"6ml / 41,000",끈적이지 않고 쉽게 지워지지 않는 선명한 컬러,입생로랑 루쥬 삐르 꾸띠르 베르니 아 레브르 (105호 코랄 홀드업),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29466&TipSeq=37014,"[2014.08.20] 19화 Ⅳ. 남심을 사로잡는 비법, 3꼬리 메이크업&헤어"
27618,8oz / $15.00,"- 순 식물성으로 향이 자극이 없고, 건성과 민감성을 동시에 해결할 수 있는 토너",마리오바데스쿠 알로에 베라 토너,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29390&TipSeq=36512,[2012.08.22] 29화 Ⅶ. 신제품의 트렌드 & 에디터의 선택
28727,"10g / 60,000","BB 크림 기술의 혁신적인 차세대 제품으로, 매우 가벼운 질감의 밤 타입으로, 간편하게 휴대 가능",에스티로더 사이버화이트 HD 어드밴스드 브라이트닝 BB밤 SPF30 PA++,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29459&TipSeq=36970,[2014.05.21] 12화 Ⅳ. 비키니 Night-파티 메이크업
32542,"1.7ml / 33,000",흔들어 사용하면 원하는 컬러가 더 오래도록 유지되는 잉크 라이너,AQUA XL 잉크 라이너 #M-24 Matte Electric Blue,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32556&TipSeq=52009,[2017.07.05] 20화 Ⅰ. 겟뷰 스피드 극장 세영 & 나래
28878,"1.2g / 25,000",틴트만의 독특한 크레용 퍼니쉬로 당신의 피부 톤을 한결 화사하게 만들어 줍니다!,펜 틴트 아쿠아 립,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29466&TipSeq=37014,"[2014.08.20] 19화 Ⅳ. 남심을 사로잡는 비법, 3꼬리 메이크업&헤어"
27136,"- / 28,000","사랑스러움의 결정체, 2011 S/S 메이크업포에버 한정 트레비쉬 제품.",메이크업포에버 트레비쉬 아이래쉬,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29321&TipSeq=36284,[2011.03.16] 7화 Ⅵ. 속눈썹 연장술
27617,"120g / 80,500원",- 풍부한 거품으로 눈에 보이지 않는 노폐물까지 모두 제거해주어 피부와 모공을 딥 클렌징해주며 독특한 긴조향으로 상쾌함을 느낄 수 있는 폼클렌저,SK-II MEN 모이스처라이징 클렌저,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29390&TipSeq=36513,[2012.08.22] 29화 Ⅷ. 기타 부문 WINNER 제품 공개
32124,0.1g / 12000,젤 텍스쳐로 부드럽게 발려 눈가에 자극이 적은 아이라이너,키스미 히로인 메이크 롱스테이 젤 라이너 슈퍼킵,,
31898,"9g / 12,000","베이스젤, 탑젤 필요없이 컬러젤 만으로도 젤네일이 완성되는 아주 혁신적인 제품",데싱디바 매직원스텝젤 #001 - 화이트 라이,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=31896&TipSeq=49262,[2016.11.23] 39화 Ⅰ.하운즈 투스 체크 네일
32659,6.5g / 18000,핑크 블룸 4컬러 아이섀도 팔레트,미미박스 샤이니 이지 글램3 #02 핑크 블룸,,
28877,"- / 22,000","뛰어난 인체 공학적 프레임 디자인으로 속눈썹의 정확한 컨트롤이 가능하며, 버섯 모양의 실리콘 패딩은 눈과 속눈썹의 안전을 유지해 오랫동안 세련되고 자연스러운 컬을 유지시켜줌",슈에무라 아이래쉬 컬러 뷰러,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29467&TipSeq=37019,[2014.08.27] 20화 Ⅲ. NEXT K-Beauty 메이크업
29214,"10g / 20,000","건조한 입술에 저자극으로 각질을 제거해 주어, 트는 입술의 본질적인 입술 문제를 해결해 주는 브릴리언트 러브하트 립마스크",브릴리언트 립마스크,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29485&TipSeq=37132,[2015.02.11] 2화 Ⅰ. 내 남자의 촉각 공략법! 터치를 부르는 시크릿
31897,"9g / 12,000","베이스젤, 탑젤 필요없이 컬러젤 만으로도 젤네일이 완성되는 아주 혁신적인 제품",데싱디바 매직원스텝젤 #054 - 바닐라 트와일라잇,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=31896&TipSeq=49262,[2016.11.23] 39화 Ⅰ.하운즈 투스 체크 네일
28876,"2.5g / 56,000",서로 다른 특징을 가진 두 가지의 상호 보완적인 포뮬라를 담은 듀오 아이섀도 팔레트. 두 가지 텍스처에 맞게 적용된 폼 애플리케이터와 브러시가 결점 없는 아이 메이크업을 완성해 준다.,샤넬 옹브르 꽁뜨라스뜨 듀오 아이섀도우,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29466&TipSeq=37014,"[2014.08.20] 19화 Ⅳ. 남심을 사로잡는 비법, 3꼬리 메이크업&헤어"
32657,5.4g / 50000,햇살을 받은 다양한 베이지 컬러의 5색 구성 한정 아이섀도,루나솔 써니 썸머 아이즈 EX01 스파이시 써니 컬렉션,,
32541,"4.5g / 90,000",모든 순간 반짝이고 생기 있으며 자연스러운 아이 메이크업을 연출해주는 아이섀도우,샤넬 헬시 글로우 내추럴 아이섀도 팔레트,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32556&TipSeq=52009,[2017.07.05] 20화 Ⅰ. 겟뷰 스피드 극장 세영 & 나래
28290,200ml / 8000원,고농축 유기농 아르간 오일이 함유된 극 손상 셀프 집중 케어 팩,네이처리퍼블릭 아르간 에센셜 딥 케어 헤어팩,,
28726,"0.56g / 12,000",한 번의 터치로 선명한 발색을 연출해주는 젤 펜슬 아이라이너,클리오 젤프레소 워터프루프 펜슬젤라이너 (06호 메탈릭 실버),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29459&TipSeq=36969,[2014.05.21] 12화 Ⅲ. 비키니 Day 메이크업
28149,0.6g / 12000원,그늘지지 않는 선명한 눈매를 위한 롱래스팅 아이라이너!,쓰리컨셉아이즈 크리미 워터 프루프 아이라이너 비비드,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29421&TipSeq=36716,[2013.05.22] 13화 Ⅴ. 지우개 메이크업(2)
32656,5.5g / 80000,산호에서 영감을 얻어 다채로운 색상을 담아 놓은 4색 섀도우,루나솔 쉬어 컨트라스트 아이즈 #01 코랄코랄,,
32540,"3g / 30,000",다양한 컬러와 텍스처로 어디서든 돋보이는 룩을 연출할 수 있는 맥에서 가장 유명한 제품,맥 립스틱 #루비우,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32556&TipSeq=52010,[2017.07.05] 20화 Ⅱ. 겟뷰 스피드 극장 하늬 & 다라
28725,"40g / 35,000",태양에 자신있게 맞서는 스포츠용 자외선 차단 밤,키엘 크로스 터레인 UV 스킨 프로텍터 SPF50,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29459&TipSeq=36969,[2014.05.21] 12화 Ⅲ. 비키니 Day 메이크업
